Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
War's Unwomanly Face,Vol.1 Chapter 2,"Jun 23,19",168,180.0,manganelo.com,0.3420846462249756,https://manganelo.com/manga/mn919260,"Drama,Historical",Ongoing,4.66,https://avt.mkklcdnv6.com/25/r/18-1583498087.jpg
All Day Jo Ayoung,Chapter 71,"Jun 24,19",168,180.0,manganelo.com,0.3610351085662842,https://manganelo.com/manga/all_day_jo_ayoung,"Comedy,Slice of life,Webtoons,Manhwa",Ongoing,4.9,https://avt.mkklcdnv6.com/45/r/13-1583489432.jpg
Penal Servitude 339 Years,Vol.1 Chapter 3.3,"Jun 24,19",168,180.0,manganelo.com,0.3111727237701416,https://manganelo.com/manga/xz918867,"Mystery,Shounen,Supernatural",Ongoing,4.8,https://avt.mkklcdnv6.com/11/c/18-1583497512.jpg
Dorabase: Doraemon Chouyakyuu Gaiden,Chapter 22: The Final Inning,"Jun 24,19",168,180.0,manganelo.com,0.3560140132904053,https://manganelo.com/manga/dorabase_doraemon_chouyakyuu_gaiden,"Comedy,Sci fi,Sports",Ongoing,4.56,https://avt.mkklcdnv6.com/21/v/6-1583475024.jpg
Hug Kiss Akushu,Vol.1 Chapter 5.5,"Jun 24,19",168,180.0,manganelo.com,0.35504150390625,https://manganelo.com/manga/hug_kiss_akushu,"School life,Slice of life,Yaoi",Completed,4.13,https://avt.mkklcdnv6.com/13/x/13-1583488249.jpg
Catharsis,Chapter 182 [End],"Jun 25,19",168,180.0,manganelo.com,0.33809447288513184,https://manganelo.com/manga/catharsis,"Fantasy,Webtoons",Ongoing,4.79,https://avt.mkklcdnv6.com/17/j/1-1583464371.jpg
Toukyou Genji Monogatari (Ozaki Minami),Chapter 44: [End],"Jun 17,19",169,180.0,manganelo.com,0.3400900363922119,https://manganelo.com/manga/toukyou_genji_monogatari_ozaki_minami,"Drama,Horror,Mystery,Psychological,Supernatural",Ongoing,5,https://avt.mkklcdnv6.com/50/r/7-1583478201.jpg
Bikings,Vol.8 Final Stage - Ace,"Jun 25,19",168,180.0,manganelo.com,0.37900805473327637,https://manganelo.com/manga/wj919643,"Shounen,Sports",Ongoing,4.44,https://avt.mkklcdnv6.com/39/p/18-1583498633.jpg
Kindan,Vol.2 Chapter 9.5,"Jun 17,19",169,180.0,manganelo.com,0.35806703567504883,https://manganelo.com/manga/ag919582,"Drama,Romance,Shoujo,Smut",Completed,2.96,https://avt.mkklcdnv6.com/37/i/18-1583498542.jpg
Last,Episode 4: Change,"Jun 17,19",169,180.0,manganelo.com,0.3151218891143799,https://manganelo.com/manga/eq919546,"Drama,Seinen,Webtoons",Ongoing,5,https://avt.mkklcdnv6.com/35/z/18-1583498492.jpg
Torikago No Naka No Kimi,Vol.1 Chapter 5.5,"Jun 17,19",169,180.0,manganelo.com,0.3420841693878174,https://manganelo.com/manga/ml919585,"Drama,Romance,Yaoi",Completed,4.79,https://avt.mkklcdnv6.com/37/l/18-1583498549.jpg
Bank-King,Charge 5: Amano's Conspiracy,"Jun 17,19",169,180.0,manganelo.com,0.4368305206298828,https://manganelo.com/manga/og919578,"Adult,Seinen",Ongoing,5,https://avt.mkklcdnv6.com/37/e/18-1583498537.jpg
Jigoku No Alice,Chapter 43: Damn Idiots! [End],"Jun 17,19",169,180.0,manganelo.com,0.33310914039611816,https://manganelo.com/manga/jigoku_no_alice,"Action,Mature,Sci fi,Seinen",Ongoing,4.79,https://avt.mkklcdnv6.com/34/m/3-1583469035.jpg
Honey Come Chatka!!,Vol.2 Chapter 131: New Weapon,"Jun 17,19",169,180.0,manganelo.com,0.3421173095703125,https://manganelo.com/manga/honey_come_chatka,"Comedy,Slice of life",Ongoing,4.8,https://avt.mkklcdnv6.com/44/b/13-1583489377.jpg
D'arc: The Legend Of Jeanne D'arc,Chapter 2,"Jun 17,19",169,180.0,manganelo.com,0.3620283603668213,https://manganelo.com/manga/cf919589,"Adventure,Drama,Historical,Supernatural",Ongoing,4.67,https://avt.mkklcdnv6.com/37/o/18-1583498554.jpg
"You're So Cute, It's Not Fair",Chapter 1,"Jun 17,19",169,180.0,manganelo.com,0.5355727672576904,https://manganelo.com/manga/rs919586,"Romance,Shoujo,Slice of life",Ongoing,4.93,https://avt.mkklcdnv6.com/37/m/18-1583498551.jpg
Akiyama-Kun,Chapter : Akiyama-Kun 3 (Doujinshi),"Jun 18,19",169,180.0,manganelo.com,0.3246800899505615,https://manganelo.com/manga/akiyamakun,"Adult,Drama,School life,Slice of life,Smut,Yaoi",Completed,4.74,https://avt.mkklcdnv6.com/4/q/7-1583476468.jpg
Koketsu Dining,Vol.3 Chapter 19.5: Dog Invasion,"Jun 18,19",169,180.0,manganelo.com,0.3086874485015869,https://manganelo.com/manga/koketsu_dining,"Comedy,Fantasy,Romance,Slice of life,Yaoi",,4.79,https://avt.mkklcdnv6.com/27/k/3-1583468757.jpg
341St Rmr Battlegroup,Chapter 1: Rep - 001,"Jun 17,19",169,180.0,manganelo.com,0.3715176582336426,https://manganelo.com/manga/zl919590,"Action,Adventure,Drama,Shounen",Ongoing,4.53,https://avt.mkklcdnv6.com/37/p/18-1583498555.jpg
Chirori,Vol.1 Chapter 6: Fushimachizuki,"Jun 18,19",169,180.0,manganelo.com,0.36849331855773926,https://manganelo.com/manga/ib917724,"Shounen,Slice of life",Ongoing,4.62,https://avt.mkklcdnv6.com/19/o/17-1583495963.jpg
Horror Anthology Comic Shikaku,"Vol.1 Chapter 9: The ""badger"" Has Begun (Takahashi Yousuke)","Jun 19,19",169,180.0,manganelo.com,0.31267309188842773,https://manganelo.com/manga/horror_anthology_comic_shikaku,"Horror,Mystery,Seinen,Supernatural",Ongoing,5,https://avt.mkklcdnv6.com/23/b/15-1583492285.jpg
Invisible People,Chapter 2: [End],"Jun 19,19",169,180.0,manganelo.com,0.30069708824157715,https://manganelo.com/manga/rs919596,"Fantasy,Horror,Mystery,Seinen",Completed,4.78,https://avt.mkklcdnv6.com/37/v/18-1583498563.jpg
Yurigurashi,Chapter 8: Living With A Flighty Lover,"Jun 19,19",169,180.0,manganelo.com,0.30864644050598145,https://manganelo.com/manga/nw918647,"Romance,School life,Yuri",Ongoing,4.7,https://avt.mkklcdnv6.com/3/g/18-1583497200.jpg
Idolish7 Re:member,Vol.1 Chapter 1: Banri Zero (Part 1),"Jun 19,19",169,180.0,manganelo.com,0.36752891540527344,https://manganelo.com/manga/pq919597,"Comedy,Drama,Shoujo,Slice of life",Ongoing,3.9,https://avt.mkklcdnv6.com/37/w/18-1583498565.jpg
Ao No Binetsu,Chapter 2,"Jun 11,19",170,180.0,manganelo.com,0.30219125747680664,https://manganelo.com/manga/ao_no_binetsu,"Drama,Mature,Romance,Shoujo,Smut",Ongoing,4.36,https://avt.mkklcdnv6.com/50/g/6-1583476287.jpg
Koi No Jumon,Chapter 2,"Jun 11,19",170,180.0,manganelo.com,0.3451101779937744,https://manganelo.com/manga/koi_no_jumon,"Romance,School life,Yaoi",,4.67,https://avt.mkklcdnv6.com/33/g/8-1583479439.jpg
Zero Kyori,Chapter 4.5: Time Of Loving Spirits ~ The Daily Life Of The Mystic Club~,"Jun 11,19",170,180.0,manganelo.com,0.3550848960876465,https://manganelo.com/manga/zero_kyori,"Romance,School life,Supernatural,Yaoi",Ongoing,4.42,https://avt.mkklcdnv6.com/32/d/16-1583494624.jpg
Renai Prism,Chapter 7,"Jun 11,19",170,180.0,manganelo.com,0.31629514694213867,https://manganelo.com/manga/renai_prism,"Drama,Romance,School life,Yaoi",Ongoing,4.57,https://avt.mkklcdnv6.com/49/n/7-1583478154.jpg
Ibitsuna Bokura No Katachi,Vol.1 Chapter 5,"Jun 11,19",170,180.0,manganelo.com,0.3710191249847412,https://manganelo.com/manga/fb918505,"Romance,Slice of life,Yaoi",Ongoing,4.6,https://avt.mkklcdnv6.com/48/e/17-1583497001.jpg
Naka Secha Ooka,Vol.1 Chapter 1.1: We Meet Again! My Rival! (1),"Jun 11,19",170,180.0,manganelo.com,0.34308314323425293,https://manganelo.com/manga/naka_secha_ooka,"Drama,Romance,School life,Shoujo,Smut,Supernatural",Ongoing,5,https://avt.mkklcdnv6.com/18/y/12-1583486515.jpg
Soredemo Ore No Mono Ni Naru,Vol.1 Chapter 3.5,"Jun 11,19",170,180.0,manganelo.com,0.3201436996459961,https://manganelo.com/manga/soredemo_ore_no_mono_ni_naru,"Drama,Romance,Yaoi",Ongoing,4.62,https://avt.mkklcdnv6.com/32/x/14-1583490897.jpg
Double Decker! Doug & Kirill,"Vol.1 Chapter 2: Farewell, Detective Okkapa! (Part 1)","Jun 12,19",170,180.0,manganelo.com,0.30122852325439453,https://manganelo.com/manga/ta919155,"Action,Comedy,Mystery,Seinen,Slice of life",Ongoing,3.88,https://avt.mkklcdnv6.com/21/v/18-1583497951.jpg
Fire-Hot Aunt,Vol.9 Episode 36: Kindergarten,"Jun 12,19",170,180.0,manganelo.com,0.31015539169311523,https://manganelo.com/manga/cw919524,"Comedy,Ecchi,Harem,Romance,School life,Shounen",Ongoing,4.86,https://avt.mkklcdnv6.com/35/d/18-1583498458.jpg
Kanata E,Chapter 2,"Jun 12,19",170,180.0,manganelo.com,0.321094274520874,https://manganelo.com/manga/kanata_e,"Adventure,Seinen",Ongoing,5,https://avt.mkklcdnv6.com/30/k/14-1583490814.jpg
1/4 X 1/2,Chapter 1.1,"Jun 12,19",170,180.0,manganelo.com,0.3121678829193115,https://manganelo.com/manga/ih919530,"Comedy,Drama,Fantasy,Josei,Psychological,Romance,Supernatural",,5,https://avt.mkklcdnv6.com/35/j/18-1583498467.jpg
Transistor Teaset: Denki Gairozu,Vol.3 Chapter 19: The Boys' Robo Club Appears!,"Jun 12,19",170,180.0,manganelo.com,0.3440816402435303,https://manganelo.com/manga/ya919540,"Comedy,Shoujo ai,Slice of life",Ongoing,4.8,https://avt.mkklcdnv6.com/35/t/18-1583498483.jpg
Ai Ni Naburareru,Vol.1 Chapter 1,"Jun 13,19",170,180.0,manganelo.com,0.3441286087036133,https://manganelo.com/manga/wu919543,"Drama,Romance,Smut,Yaoi",Ongoing,4.79,https://avt.mkklcdnv6.com/35/w/18-1583498487.jpg
Kitaru Harekake No Ashita Yo,Vol.1 Chapter 5.6: Extra [2],"Jun 13,19",170,180.0,manganelo.com,0.3370676040649414,https://manganelo.com/manga/kitaru_harekake_no_ashita_yo,"Romance,Yaoi",Ongoing,4.74,https://avt.mkklcdnv6.com/17/k/15-1583492086.jpg
Akanesasu Shoujo 4Koma Parallel,Chapter 9,"Jun 13,19",170,180.0,manganelo.com,0.3929464817047119,https://manganelo.com/manga/kb918445,"Comedy,School life,Yuri",Ongoing,4.5,https://avt.mkklcdnv6.com/46/b/17-1583496926.jpg
Nobunaga-Sensei No Osanazuma,Vol.1 Chapter 2,"Jun 13,19",170,180.0,manganelo.com,0.3101382255554199,https://manganelo.com/manga/yc919541,"Comedy,Ecchi,Harem,Historical,Romance,School life,Seinen,Supernatural",Ongoing,4.57,https://avt.mkklcdnv6.com/35/u/18-1583498485.jpg
The Watching,Chapter 4,"Jun 13,19",170,180.0,manganelo.com,0.30219483375549316,https://manganelo.com/manga/bx919548,"Horror,Mystery,Seinen,Webtoons",Ongoing,3.96,https://avt.mkklcdnv6.com/36/b/18-1583498495.jpg
Love Letter Of Flowers,Chapter 5.5: [End],"Jun 13,19",170,180.0,manganelo.com,0.30118656158447266,https://manganelo.com/manga/at919549,"Comedy,Romance,School life,Yaoi",Ongoing,4.36,https://avt.mkklcdnv6.com/36/c/18-1583498496.jpg
Majutsushi Sylvan No Mise,Vol.1 Chapter 2,"Jun 13,19",170,180.0,manganelo.com,0.3231029510498047,https://manganelo.com/manga/kp919552,"Fantasy,Romance,Yaoi",Ongoing,4.35,https://avt.mkklcdnv6.com/36/f/18-1583498501.jpg
Survival - Shounen S No Kiroku,Vol.5 Chapter 96: Danger 96,"Jun 13,19",170,180.0,manganelo.com,0.2922196388244629,https://manganelo.com/manga/survival_shounen_s_no_kiroku,"Adult,Adventure,Drama,Shounen",Ongoing,4.49,https://avt.mkklcdnv6.com/39/x/13-1583489232.jpg
Mayabi,Chapter 30,"Jun 13,19",170,180.0,manganelo.com,0.30816125869750977,https://manganelo.com/manga/mayabi,"Action,Fantasy,Shounen,Supernatural",Ongoing,3.72,https://avt.mkklcdnv6.com/40/o/3-1583469272.jpg
Mulan Has No Elder Brother,Chapter 1,"Jun 13,19",170,180.0,manganelo.com,0.35703325271606445,https://manganelo.com/manga/ur919553,"Adventure,Fantasy",Ongoing,4.36,https://avt.mkklcdnv6.com/36/g/18-1583498502.jpg
Maou Kyoudai,Vol.4 Chapter 29: Until The Day We Meet Again,"Jun 13,19",170,180.0,manganelo.com,0.47968196868896484,https://manganelo.com/manga/maou_kyoudai,"Fantasy,Seinen",Ongoing,4.3,https://avt.mkklcdnv6.com/46/b/15-1583493322.jpg
Naui Binaneun Segye,Vol.3 Chapter 67: Special Chapter Part 2,"Jun 06,19",171,180.0,manganelo.com,0.3240976333618164,https://manganelo.com/manga/naui_binaneun_segye,"Comedy,Drama,Romance,Shoujo",Ongoing,4.62,https://avt.mkklcdnv6.com/7/c/16-1583493713.jpg
Mononofu! (Hayate Kuku),Chapter 11,"Jun 06,19",171,180.0,manganelo.com,0.34906554222106934,https://manganelo.com/manga/bj919469,"Action,Comedy,Drama,Historical",Ongoing,4.7,https://avt.mkklcdnv6.com/33/e/18-1583498370.jpg
Korotto Ochita?,Vol.1 Chapter 5.5: Extra,"Jun 06,19",171,180.0,manganelo.com,0.33327150344848633,https://manganelo.com/manga/korotto_ochita,"Drama,Romance,Yaoi",Ongoing,4.73,https://avt.mkklcdnv6.com/30/v/1-1583464908.jpg
Tsubakuma!,Chapter 13,"Jun 06,19",171,180.0,manganelo.com,0.3174731731414795,https://manganelo.com/manga/tsubakuma,Shoujo ai,Ongoing,4.6,https://avt.mkklcdnv6.com/17/b/14-1583490361.jpg
Tsuki No Sango,Chapter 14 [End],"Jun 07,19",171,180.0,manganelo.com,0.32452940940856934,https://manganelo.com/manga/tsuki_no_sango,Drama,Ongoing,5,https://avt.mkklcdnv6.com/34/r/8-1583479491.jpg
Seigi Keikan Monju,Vol.7 Chapter 46: The Whereabouts Of Each Person's Heart,"Jun 07,19",171,180.0,manganelo.com,0.31554698944091797,https://manganelo.com/manga/seigi_keikan_monju,"Action,Comedy,Mecha,Sci fi,Seinen,Slice of life",Ongoing,4.45,https://avt.mkklcdnv6.com/34/l/8-1583479483.jpg
Flowers And Pints,Vol.1 Chapter 7,"Jun 07,19",171,180.0,manganelo.com,0.3555881977081299,https://manganelo.com/manga/ze918285,"Drama,Seinen,Slice of life",Ongoing,5,https://avt.mkklcdnv6.com/40/o/17-1583496725.jpg
Ren’Ai Kyoushuujo,Vol.1 Chapter 5: Forgotten Things,"Jun 07,19",171,180.0,manganelo.com,0.369520902633667,https://manganelo.com/manga/uz919474,"Drama,Romance,School life,Shoujo",Completed,4.18,https://avt.mkklcdnv6.com/33/j/18-1583498378.jpg
Plus 20Cm No Kyori,Vol.1 Chapter 6,"Jun 07,19",171,180.0,manganelo.com,0.33464574813842773,https://manganelo.com/manga/qc919475,"Comedy,School life,Yaoi",Ongoing,4.63,https://avt.mkklcdnv6.com/33/k/18-1583498379.jpg
"Nee, Sensei",Vol.1 Chapter 5.5,"Jun 07,19",171,180.0,manganelo.com,0.3165855407714844,https://manganelo.com/manga/do919476,"Drama,Romance,School life,Yaoi",Completed,4.72,https://avt.mkklcdnv6.com/33/l/18-1583498383.jpg
Kono Shima Ni Wa Midara De Jaaku Na Mono Ga Sumu,Chapter 47.5 [End],"Jun 06,19",171,180.0,manganelo.com,0.5211441516876221,https://manganelo.com/manga/kono_shima_ni_wa_midara_de_jaaku_na_mono_ga_sumu,"Ecchi,Mature,Psychological,Seinen,Supernatural,Tragedy",Ongoing,3.45,https://avt.mkklcdnv6.com/29/o/2-1583466840.jpg
Dungeon Tuber!!!,Vol.1 Chapter 1: Dungeon Tuber,"Jun 07,19",171,180.0,manganelo.com,0.3472781181335449,https://manganelo.com/manga/sb919478,"Action,Adventure,Comedy,Drama,Fantasy,Shounen",Ongoing,4.58,https://avt.mkklcdnv6.com/33/n/18-1583498386.jpg
Teacher And Student Anthology,Chapter 9: Mischief [End],"Jun 07,19",171,180.0,manganelo.com,0.32035183906555176,https://manganelo.com/manga/qd919482,"Josei,Romance,School life,Slice of life",Ongoing,4.33,https://avt.mkklcdnv6.com/33/r/18-1583498393.jpg
Stravaganza - Isai No Hime,Vol.6 Chapter 34.5: Bath Time For The Queens,"Jun 07,19",171,180.0,manganelo.com,0.340130090713501,https://manganelo.com/manga/stravaganza_isai_no_hime,"Action,Comedy,Ecchi,Fantasy,Mature,Seinen",Completed,4.55,https://avt.mkklcdnv6.com/39/e/1-1583465241.jpg
Handsome And Cute,Chapter 20,"Jun 08,19",171,180.0,manganelo.com,0.31914591789245605,https://manganelo.com/manga/handsome_and_cute,"Comedy,Drama,Gender bender,Romance,School life,Webtoons,Manhwa",Ongoing,4.18,https://avt.mkklcdnv6.com/20/d/15-1583492184.jpg
Boku Wa Tomodachi Ga Sukunai,Chapter 69: Hero/your Name,"Jun 08,19",171,180.0,manganelo.com,0.34703731536865234,https://manganelo.com/manga/boku_wa_tomodachi_ga_sukunai,"Comedy,Harem,Romance,School life,Seinen,Slice of life",Ongoing,4.66,https://avt.mkklcdnv6.com/39/i/6-1583475750.jpg
1.8M² No Himegoto,Vol.1 Chapter 4: My Dear Lina Goddess,"Jun 08,19",171,180.0,manganelo.com,0.33809518814086914,https://manganelo.com/manga/mk919487,"Comedy,Romance,Shoujo",Completed,3.9,https://avt.mkklcdnv6.com/33/w/18-1583498400.jpg
Code: Leviathan,Chapter 25,"Jun 01,19",172,180.0,manganelo.com,0.30207180976867676,https://manganelo.com/manga/code_leviathan,"Action,Drama,Fantasy,Shounen ai",Ongoing,4.57,https://avt.mkklcdnv6.com/4/f/2-1583465855.jpg
Just You And I,Chapter 3: The Meaning Of Us,"Jun 08,19",171,180.0,manganelo.com,0.38692808151245117,https://manganelo.com/manga/po919488,"Comedy,Romance,Shoujo ai,Slice of life",Ongoing,4.47,https://avt.mkklcdnv6.com/33/x/18-1583498402.jpg
Kaleido Star Comic Anthology,Vol.1 Chapter 15: Amazing Sea Demon!,"May 31,19",172,180.0,manganelo.com,0.33310937881469727,https://manganelo.com/manga/xq917553,"Comedy,Drama,Fantasy,Romance,Shoujo,Slice of life",Ongoing,4.67,https://avt.mkklcdnv6.com/13/c/17-1583495737.jpg
Shounen No Kyoukai,Vol.2 Chapter 12.5,"May 31,19",172,180.0,manganelo.com,0.284196138381958,https://manganelo.com/manga/shounen_no_kyoukai,"Drama,School life,Yaoi",Ongoing,4.52,https://avt.mkklcdnv6.com/48/h/14-1583491417.jpg
Kazoku Gokko,Vol.1 Chapter 5.5: [End],"May 31,19",172,180.0,manganelo.com,0.31711864471435547,https://manganelo.com/manga/ov919153,"Romance,Slice of life,Yaoi",Ongoing,4.55,https://avt.mkklcdnv6.com/21/t/18-1583497949.jpg
"Shirotae No Kimi, Hanagasumi",Chapter 1: Earning The Monkey's Loyalty At Two Boundary Mountain,"Jun 01,19",172,180.0,manganelo.com,0.33533287048339844,https://manganelo.com/manga/ts919425,"Action,Drama,Romance,Shoujo",Completed,1.64,https://avt.mkklcdnv6.com/31/p/18-1583498309.jpg
Kemono Michi (Saku Yamaura),Vol.1 Chapter 5: Painful Memories,"Jun 01,19",172,180.0,manganelo.com,0.3602900505065918,https://manganelo.com/manga/kemono_michi_saku_yamaura,Josei,Ongoing,4.72,https://avt.mkklcdnv6.com/24/b/16-1583494332.jpg
Shiro No Eden,Vol.4 Chapter 16.5,"Jun 01,19",172,180.0,manganelo.com,0.324368953704834,https://manganelo.com/manga/shiro_no_eden,"Comedy,Drama,Romance,School life,Shoujo,Slice of life",Completed,4.21,https://avt.mkklcdnv6.com/45/j/4-1583471598.jpg
Tang Hill Burial - Journey To The West Irresponsible Anything Goes Edition,Chapter 4: Tang Shanzeng Reforms Zhu Bajie (By Force),"Jun 02,19",172,180.0,manganelo.com,0.35027456283569336,https://manganelo.com/manga/tang_hill_burial_journey_to_the_west_irresponsible_anything_goes_edition,"Adventure,Comedy,Ecchi,Historical",Ongoing,4.43,https://avt.mkklcdnv6.com/20/i/13-1583488483.jpg
Black Lily And White Lily,Vol.4 Chapter 23,"Jun 02,19",172,180.0,manganelo.com,0.31137847900390625,https://manganelo.com/manga/black_lily_and_white_lily,"Comedy,Romance,School life,Seinen,Slice of life,Yuri",Ongoing,4.34,https://avt.mkklcdnv6.com/35/c/15-1583492838.jpg
Marginal Operation,Chapter 24: Operation,"Jun 02,19",172,180.0,manganelo.com,0.3153679370880127,https://manganelo.com/manga/marginal_operation,"Action,Drama,Mature,Psychological,Seinen",Ongoing,4.9,https://avt.mkklcdnv6.com/34/p/2-1583467030.jpg
Goblin Slayer: Brand New Day,Chapter 10: Of Going There And Back Again [End],"Jun 02,19",172,180.0,manganelo.com,0.30338478088378906,https://manganelo.com/manga/goblin_slayer_brand_new_day,"Action,Adventure,Comedy,Fantasy,Seinen",Ongoing,4.74,https://avt.mkklcdnv6.com/44/k/16-1583495067.jpg
"By The Way, Dragon Mistress!",Chapter 7,"Jun 02,19",172,180.0,manganelo.com,0.37596845626831055,https://manganelo.com/manga/rm919275,"Romance,Sci fi,Shoujo,Webtoons",Ongoing,4.64,https://avt.mkklcdnv6.com/26/g/18-1583498107.jpg
Itsuka No Haru,Vol.1 Chapter 4.5,"Jun 02,19",172,180.0,manganelo.com,0.3490183353424072,https://manganelo.com/manga/pw917694,"Comedy,Drama,Romance,School life,Sci fi,Shoujo,Slice of life",Ongoing,4.56,https://avt.mkklcdnv6.com/18/m/17-1583495926.jpg
Kokoro Connect,Vol.5 Chapter 32 [End],"Jun 02,19",172,180.0,manganelo.com,0.3410813808441162,https://manganelo.com/manga/kokoro_connect,"Gender bender,Romance,School life,Shounen,Supernatural",Ongoing,4.87,https://avt.mkklcdnv6.com/6/j/9-1583480343.jpg
Shouraiteki Ni Shinde Kure,Vol.3 Chapter 17: I Don't Wanna Be Sinless,"Jun 02,19",172,180.0,manganelo.com,0.35701513290405273,https://manganelo.com/manga/shouraiteki_ni_shinde_kure,"Comedy,Romance,School life,Shoujo ai,Slice of life",Ongoing,4.38,https://avt.mkklcdnv6.com/31/v/16-1583494612.jpg
Itsuka No Seishun,Chapter 4.5,"Jun 02,19",172,180.0,manganelo.com,0.3381175994873047,https://manganelo.com/manga/itsuka_no_seishun,"Romance,School life,Shoujo",Ongoing,5,https://avt.mkklcdnv6.com/22/d/3-1583468543.jpg
Xuan Yuan-Sword Legend: The Gate Of Firmament,Vol.1 Chapter 3: Chapter Of Sikong Yu - Childhood Anecdotes,"Jun 03,19",172,180.0,manganelo.com,0.3012504577636719,https://manganelo.com/manga/dk918410,"Action,Adventure,Fantasy,Historical,Martial arts,Romance,Shounen",Ongoing,4.1,https://avt.mkklcdnv6.com/44/v/17-1583496877.jpg
Chiisako No Niwa,Chapter 3: Garden 3: The Blue Stone Of Lund,"Jun 02,19",172,180.0,manganelo.com,0.35703015327453613,https://manganelo.com/manga/chiisako_no_niwa,"Josei,Romance,Slice of life,Supernatural",Ongoing,4.67,https://avt.mkklcdnv6.com/42/u/16-1583495000.jpg
Seito Kaichou Ni Chuukoku,Chapter : May 2015 Dear+ Extra,"Jun 03,19",172,180.0,manganelo.com,0.32410669326782227,https://manganelo.com/manga/seito_kaichou_ni_chuukoku,"Comedy,Drama,Romance,School life,Smut,Yaoi",Ongoing,4.39,https://avt.mkklcdnv6.com/44/f/2-1583467393.jpg
Amaenbo Honey,Chapter 2,"Jun 03,19",172,180.0,manganelo.com,0.3063960075378418,https://manganelo.com/manga/ga918464,"Romance,Smut,Yaoi",Ongoing,4.71,https://avt.mkklcdnv6.com/46/t/17-1583496950.jpg
Skillful Girlfriend,Vol.1 Chapter 1: Page 1,"Jun 04,19",172,180.0,manganelo.com,0.3099517822265625,https://manganelo.com/manga/lw919439,"Ecchi,Romance,Shoujo ai,Slice of life,Yuri",Ongoing,3.48,https://avt.mkklcdnv6.com/32/c/18-1583498329.jpg
Persona 3,Vol.8 Chapter 38: Perspective 16 - I Don't Want To Forget,"Jun 04,19",172,180.0,manganelo.com,0.31294703483581543,https://manganelo.com/manga/persona_3,"Action,Adventure,Comedy,Fantasy,Mystery,School life,Seinen,Slice of life,Supernatural,Tragedy",Ongoing,5,https://avt.mkklcdnv6.com/35/w/7-1583477624.jpg
Will,Vol.1 Chapter 3: Mysterious Transfer Student Appears,"Jun 03,19",172,180.0,manganelo.com,0.3468818664550781,https://manganelo.com/manga/will,"Action,Comedy,Martial arts,Romance",Ongoing,5,https://avt.mkklcdnv6.com/22/a/11-1583484812.jpg
Yuu & Mii,Vol.8 Chapter 49: Yuu & Mii: Epilogue,"Jun 04,19",172,180.0,manganelo.com,0.33388829231262207,https://manganelo.com/manga/yuu_mii,"Comedy,Ecchi,Romance,Shounen,Supernatural",Ongoing,4.14,https://avt.mkklcdnv6.com/21/e/16-1583494229.jpg
Saiyuukin,"Vol.1 Chapter 2.4: Yingchou Stream's White Dragon (4, 5)","May 26,19",173,180.0,manganelo.com,0.3648102283477783,https://manganelo.com/manga/saiyuukin,Seinen,Ongoing,4.5,https://avt.mkklcdnv6.com/34/z/14-1583490967.jpg
Active Raid: Kidou Kyoushuushitsu Dai Hachigakari,Vol.1 Chapter 2,"May 25,19",173,180.0,manganelo.com,0.3458595275878906,https://manganelo.com/manga/active_raid_kidou_kyoushuushitsu_dai_hachigakari,"Action,Mecha,Sci fi,Shounen",Ongoing,5,https://avt.mkklcdnv6.com/9/t/17-1583495614.jpg
Shuchuu Ni Otoshite Ii Desu Ka,Vol.2 Chapter 6,"May 25,19",173,180.0,manganelo.com,0.2917783260345459,https://manganelo.com/manga/shuchuu_ni_otoshite_ii_desu_ka,Yaoi,Ongoing,4.36,https://avt.mkklcdnv6.com/43/b/16-1583495010.jpg
The Little Sister's Bl Manga X The Big Brother's Shoujo Manga,Vol.1 Chapter 1: Chapter 1,"May 25,19",173,180.0,manganelo.com,0.3346250057220459,https://manganelo.com/manga/tt919390,Comedy,Ongoing,4.77,https://avt.mkklcdnv6.com/30/k/18-1583498258.jpg
Mister Fiction,Vol.1 Chapter 2,"May 25,19",173,180.0,manganelo.com,0.3625497817993164,https://manganelo.com/manga/pt919388,"Drama,Romance,Smut,Yaoi",Ongoing,4.64,https://avt.mkklcdnv6.com/30/i/18-1583498256.jpg
"Kikasete Yo, Ai No Kotoba O",Vol.1 Chapter 2,"May 25,19",173,180.0,manganelo.com,0.40502357482910156,https://manganelo.com/manga/kikasete_yo_ai_no_kotoba_o,Yaoi,Ongoing,4.47,https://avt.mkklcdnv6.com/47/b/10-1583483869.jpg
Siscon Onee-Chan To Ki Ni Shinai Imouto No Shimai Yuri Manga Okiba (Webcomic),Chapter 5.6: Extra 1,"May 26,19",173,180.0,manganelo.com,0.35457324981689453,https://manganelo.com/manga/vd917638,"Comedy,Romance,Seinen,Shoujo ai,Slice of life",Ongoing,4.28,https://avt.mkklcdnv6.com/16/i/17-1583495849.jpg
Sisterism,Chapter 32 : Chocolat,"May 26,19",173,180.0,manganelo.com,0.3166680335998535,https://manganelo.com/manga/sisterism,"Comedy,Slice of life,Yuri",Completed,4.83,https://avt.mkklcdnv6.com/38/j/4-1583471263.jpg
